30000,39270.41011297106
30000,39292.171830400584
30000,39292.812550903436
30000,39293.44027377521
30000,39313.78503381136
30000,39314.347465395425
30000,39314.89396814054
30000,39332.259064578095
30000,39332.74529973481
30000,39333.218697008255
30000,39348.52073533089
30000,39348.90712973786
30000,39349.277905601826
30000,39361.73098803426
30000,39362.02545027749
30000,39362.30511206531
30000,39371.59050787555
30000,39371.80972543011
30000,39372.020068603655
30000,39379.99226940297
30000,39380.14197997175
30000,39380.27772098678
30000,39386.09528182352
30000,39386.18589346454
30000,39386.265715378286
30000,39390.74893208985
30000,39390.78732658574
30000,39390.81304655435
30000,39393.779114359386
30000,39393.77602932786
30000,39393.76303644006
30000,39395.53391040059
30000,39395.47867234385
30000,39395.4103461135
30000,39395.574360750485
30000,39395.46821952322
30000,39395.34961557015
30000,39394.18301322914
30000,39394.0360928006
30000,39393.879418529825
30000,39391.57195626125
30000,39391.38758826285
30000,39391.19170328992
30000,39387.94804538354
30000,39387.73286670957
30000,39387.50845369128
30000,39383.21782839836
30000,39382.969244442014
30000,39382.70964663951
30000,39377.20080497603
30000,39376.907107244566
30000,39376.60180738621
30000,39370.40522922358
30000,39370.06972536261
30000,39369.72906545704
30000,39361.72986173482
30000,39361.355432832745
30000,39360.97005417592
30000,39352.16625138305
30000,39351.75973505581
30000,39351.34469737835
30000,39341.41447331058
30000,39340.98068894796
30000,39340.536865135306
30000,39330.24040172364
30000,39329.787196608115
30000,39329.326178452844
30000,39318.13472846737
30000,39317.66337223429
30000,39317.18266077405
30000,39305.48902867414
30000,39305.002149983455
30000,39304.50602724553
30000,39292.8095781835
30000,39292.31202588249
30000,39291.8072352727
30000,39279.40844090352
30000,39278.90072231818
30000,39278.38422650801
30000,39266.12488442501
30000,39265.61090614498
30000,39265.090081881644
30000,39252.24265718462
30000,39251.72290443567
30000,39251.19477217067
30000,39238.19238667697
30000,39237.66934502487
30000,39237.13813051262
30000,39225.35154145859
30000,39224.82448993184
30000,39224.29437084021
30000,39211.06015187385
30000,39210.526924191196
30000,39209.98565117946
30000,39196.95381278988
30000,39196.41548270267
30000,39195.87077138815
30000,39182.25619272753
30000,39181.71316491861
30000,39181.162355492364
30000,39167.881118084726
30000,39167.33543840885
30000,39166.783356818065
30000,39152.99695691139
30000,39152.44938621172
30000,39151.89409207958
30000,39138.04545337936
30000,39137.49627263519
30000,39136.93934539377
30000,39123.442525872204
30000,39122.88965540949
30000,39122.330432113886
30000,39108.00490117995
30000,39107.43669102457
30000,39106.86043558676
30000,39092.57722521084
30000,39091.99632955345
30000,39091.40911397787
